id, user_id, room_id, date, comment, accuracy, communication, cleanliness, location, check_in, value, average
 1438, 26, 73, Thu Mar 23 1820 08:48:12 GMT-0700 (PDT), 'quis sed a dui. nisi Lorem vel Donec mauris purus varius m i augue. vulputate eget luctus lectus dui consequat nis l posuere ne c sit fringilla vulputate dolor ipsum gravida.at faucibus sodales nibh varius lectus consectetur fringilla quis Nam Vestibulum at dictum. luctus ante ame t vulputate quis vehicul a urna Donec viverra vehicula enim sodales gravida.ipsum Nam ipsum Vivamus sed lacinia lacus. nibh quis semper a dui at. a molestie e t at e t arcu lectus gravida.et Donec at e t quis vehicula Donec vitae. consectetur lacinia Vestibulum vitae. ', 1, 0, 3, 1, 2, 3, 2
 1439, 11, 0, Tue Jun 25 1805 05:13:41 GMT-0700 (PDT), 'Nulla vitae. dui dolor Lorem dui sit nibh Etiam sed lacinia m i sapien quam fringilla enim eget dui semper molestie feugiat posuere fringilla urna feugia t fringilla lacus. luctus consequat justo. fringilla aliquet ante porta erat. a vehicul a at viverra vestibulum urna vulputate viverra tempor augue. Vestibulum eli t enim neque m i ante lacinia feugiat et Vestibulum neque arcu quis molestie ame t metus sed enim Mauris fringilla nisi ame t feugia t dui ', 0, 2, 0, 0, 2, 3, 1
 1440, 5, 27, Mon Jul 11 1853 23:46:27 GMT-0700 (PDT), 'dui. sit vehicul a adipiscing at Quisque nisi Vivamus Ut viverra at quis elit. arc u nisi fringilla mauris sed ame t urna dui semper quis convalli s mauris dictum. nibh gravida.nec mauris eli t eli t sollicitudin e t sed eli t ', 1, 3, 0, 3, 2, 2, 2
 1441, 18, 72, Thu Dec 24 1903 19:48:21 GMT-0800 (PST), 'metus luctus nis l varius at Quisque posuere orci dui ', 4, 3, 2, 5, 4, 4, 4
 1442, 30, 30, Wed Jan 24 1877 20:53:27 GMT-0800 (PST), 'lacinia semper nis l nisi quam Mauris vel eli t Etiam Lorem Vivamus justo. lacinia metus quis Lorem Vestibulum dui sapien lacinia purus dui. Donec vulputate a enim sed adipiscing dui. dictum. justo. quis lacinia arcu feugia t dui. Aliquam nis l posuere a at convalli s faucibus enim vulputate diam Donec quis m i Donec consequat a lacinia et neque ame t metus a vehicula purus consequat erat. Nulla purus sit eu arcu convalli s Aliquam nec fringilla viverra vel augue. Vivamus nisi at quis ame t fringilla sodales sollicitudin Nam dui. vulputate Nam at vulputate a Aliquam enim sollicitudin faucibus nibh ', 0, 4, 2, 3, 4, 3, 3
 1443, 37, 1, Tue Aug 06 1996 12:30:54 GMT-0700 (PDT), 'nisi semper lacinia at lectus augue. nec augue. porta purus sed dui. posuere fringilla m i nisi diam nis l ', 5, 2, 4, 4, 5, 1, 4
 1444, 35, 61, Sun Oct 10 1943 21:31:33 GMT-0700 (PDT), 'dictum. dolor vulputate at ', 1, 0, 0, 0, 2, 5, 1
 1445, 18, 60, Mon Feb 17 1986 18:20:59 GMT-0800 (PST), 'fringilla Ut tempor orci at tempor m i ne c Vivamus at et metus a at. nis l a arc u enim fringilla Nulla fringilla mollis nibh dui. dui mollis metus lacinia Ut dui sed a at puru s dui Nam Donec sed luctus at Nam sodales quam justo. lacus. a mauris fringilla dui a dolor arc u dolor urna vulputate arcu varius orci convalli s consectetur enim at. enim convalli s sit at ipsum nec sed feugiat varius sapien quam semper eget Ut ', 2, 3, 0, 4, 5, 3, 3
 1446, 15, 24, Tue Jul 12 1966 01:59:18 GMT-0700 (PDT), 'ne c Nulla mauris eget Etiam sollicitudin neque molestie m i eu consectetur Lorem adipiscing porta varius posuere at feugiat posuere ipsum gravida.dolor Donec eget Mauris a Etiam dolor sollicitudin enim varius Etiam commodo posuere quam vulputate fringilla consequat sed ', 2, 3, 5, 2, 4, 5, 4
 1447, 17, 31, Fri Aug 06 1802 12:44:49 GMT-0700 (PDT), 'e t e t sapien at at porta adipiscing ipsum Aliquam Lorem vitae. purus m i sodales ', 2, 5, 2, 3, 2, 5, 3
 1448, 14, 91, Wed Nov 21 1855 22:19:53 GMT-0800 (PST), 'augue. feugia t a et Quisque Lorem mauris eu neque commodo consequat et ', 1, 3, 1, 5, 4, 5, 3
 1449, 16, 24, Fri Sep 23 1825 13:38:24 GMT-0700 (PDT), 'dui nisi feugia t erat. lacus. vel sollicitudin fringilla ne c arcu augue. vitae. vel tempor vitae. vehicul a m i lectus dolor feugia t quam urna eget at vulputate eu Donec augue. arcu pretium. ame t m i mauris at consequat a tempor sed vulputate et quis posuere feugia t mollis arc u arc u dui posuere viverra molestie enim purus a convalli s vitae. mauris Lorem ', 3, 4, 2, 3, 4, 1, 3
 1450, 23, 95, Sat Jul 12 1941 07:29:39 GMT-0700 (PDT), 'consequat lacinia sollicitudin purus Quisque faucibus molestie commodo sed Vestibulum fringilla enim at Etiam sed sed ame t ipsum e t Nam sed at eli t Mauris urna at aliquet vulputate faucibus lacinia a orci et nis l lacus. Donec lectus puru s dui vehicula ne c sed feugia t m i sodales eget posuere vulputate adipiscing Lorem sodales purus lacinia arcu eu Donec nibh arcu faucibus quam et neque lacinia posuere consequat sodales convalli s a justo. nisi elit. Aliquam luctus quis consectetur commodo diam Etiam porta Lorem lacus. semper erat. at. lacus. erat. enim Vestibulum purus luctus aliquet arcu ', 0, 4, 2, 1, 1, 1, 2
 1451, 15, 30, Sat Nov 18 1826 08:26:01 GMT-0800 (PST), 'ante lectus arcu diam vehicula quis quis consectetur enim nec lacinia erat. urna nis l lacus. Vestibulum arcu justo. Donec ipsum sollicitudin sed mollis sed Nam Etiam mollis dui. Vivamus Vestibulum viverra fringilla consequat nisi tempor sodales sollicitudin vulputate ame t feugiat a porta quis fringilla posuere vehicul a Donec Aliquam convalli s at sed sed e t vestibulum semper sit lectus sapien posuere gravida.sed arc u puru s diam viverra metus gravida.Ut quis et puru s Aliquam lacinia tempor Ut ', 1, 0, 4, 5, 2, 1, 2
 1452, 38, 44, Thu May 17 2012 10:08:36 GMT-0700 (PDT), 'a lacinia urna puru s at Nulla vehicul a porta vehicul a vitae. et Ut arc u arc u et enim vitae. vulputate mollis lacus. vestibulum feugiat sodales e t nec et Aliquam justo. dolor consectetur et vulputate quis sapien sollicitudin neque eu nisi lacinia ipsum quam Vestibulum convalli s a feugia t nisi dui mauris sodales Vivamus Etiam vehicula sed sed diam eu orci sed metus ipsum eget quis adipiscing fringilla Ut arc u Vivamus dui. diam sed sed dui. mollis ne c molestie eu pretium. dui sollicitudin quam porta porta Quisque dictum. commodo pretium. purus vehicula purus vehicul a luctus arcu viverra tempor ', 4, 3, 0, 3, 3, 3, 3
 1453, 23, 44, Mon Mar 16 1970 23:55:42 GMT-0800 (PST), 'dolor ne c Nulla sed at viverra quam erat. urna sit faucibus quis viverra viverra viverra m i nisi elit. consequat nis l faucibus molestie fringilla vel sit Quisque vulputate porta erat. sollicitudin pretium. pretium. tempor eget vitae. eli t a sed enim vehicula ante ame t nis l sit tempor sodales at Aliquam tempor molestie dui diam at feugiat at at vehicul a ame t ame t viverra Nam mollis convalli s mollis vehicul a ipsum lectus feugia t dui. dui. neque viverra tempor nec dictum. Ut sed quis at Ut feugia t a ', 3, 3, 1, 2, 0, 0, 2
 1454, 11, 56, Thu Apr 11 1816 14:25:42 GMT-0700 (PDT), 'vel vel sed lacinia nibh vehicul a ne c nibh feugiat enim lectus augue. quis consequat lacinia porta at puru s sed Etiam Etiam vulputate nibh neque vehicula ante nis l Etiam feugiat eu eget Quisque orci arcu ne c feugiat sodales augue. nis l Donec dui semper sollicitudin Nulla ame t et convalli s lacus. consequat Vivamus ', 2, 3, 0, 1, 0, 3, 2
 1455, 15, 73, Sat Apr 25 1807 00:38:48 GMT-0700 (PDT), 'e t lacus. dui convalli s vitae. Etiam consectetur vestibulum vehicul a nibh nibh et purus Mauris nibh faucibus quis dui vulputate Donec sed sed adipiscing gravida.eli t vel fringilla puru s Etiam m i Ut aliquet dui ', 2, 5, 0, 3, 3, 0, 2
 1456, 0, 39, Mon Mar 05 1877 03:33:49 GMT-0800 (PST), 'sed Quisque pretium. ipsum vehicul a gravida.dui sollicitudin pretium. luctus enim enim ame t feugiat porta sed Vivamus arcu Vestibulum puru s consequat sollicitudin orci varius vehicula consectetur vitae. lacinia arcu lectus luctus vulputate puru s tempor at sodales vehicula et elit. quis vulputate lectus nec lacus. purus at erat. pretium. a purus eli t enim fringilla mauris molestie Aliquam consequat e t vehicul a Ut at viverra fringilla eu Quisque arcu vehicul a Aliquam eget diam purus orci Lorem metus Mauris dolor at. viverra vitae. mauris ante Lorem semper diam lacinia molestie ante e t ame t Nulla faucibus enim a aliquet nis l at dui. ', 0, 4, 0, 2, 0, 0, 1
 1457, 4, 87, Sun Oct 05 1879 16:18:18 GMT-0700 (PDT), 'luctus convalli s justo. nibh consectetur sit vestibulum m i sed Quisque Quisque Etiam vulputate dui semper semper quis Vestibulum Quisque dui orci elit. at lacus. purus feugiat feugia t arcu lacinia arcu lectus vehicul a dui vestibulum consequat sodales arcu enim ante vestibulum sapien mauris Ut Aliquam vulputate luctus quis sed luctus ne c quam gravida.erat. arc u enim sed ipsum erat. posuere eli t feugia t nisi orci urna Nam quis eget sed aliquet pretium. sit porta justo. nec porta sit nec justo. ', 0, 1, 1, 5, 4, 4, 3
 1458, 33, 60, Fri Jun 17 1927 09:39:10 GMT-0700 (PDT), 'convalli s dolor commodo vehicula varius Nulla erat. eget ipsum sollicitudin consectetur sodales Nulla mauris feugiat eli t sollicitudin arcu vitae. Donec viverra Ut Nam Ut dictum. justo. sed faucibus Aliquam eget gravida.vehicula enim augue. mollis pretium. et sapien sapien eget justo. augue. posuere a e t faucibus dui molestie at Vivamus sed justo. sapien faucibus nisi lacinia nibh m i ', 0, 0, 4, 2, 0, 1, 1
 1459, 19, 17, Fri Oct 26 1951 14:39:51 GMT-0700 (PDT), 'mollis gravida.mollis vitae. Vestibulum quis posuere fringilla varius vulputate nis l Vestibulum pretium. tempor nibh at lacus. ne c Vestibulum arcu puru s tempor m i quis vulputate arcu viverra vitae. elit. Mauris convalli s Quisque posuere Nam fringilla quis nibh sollicitudin Nulla pretium. lectus arcu nis l lacus. urna semper m i sodales sodales puru s lacinia e t vel Aliquam tempor consectetur lectus vel et dictum. m i arc u porta Aliquam quis vitae. nis l vehicul a eli t puru s m i eget Etiam justo. a lacus. sit sed Mauris dolor fringilla orci sed semper Mauris dui. augue. erat. varius arc u urna dui ', 4, 2, 2, 1, 4, 0, 2
 1460, 18, 82, Thu May 07 1992 22:29:04 GMT-0700 (PDT), 'nibh fringilla lectus mauris semper quam sed tempor vulputate enim vehicula vestibulum feugia t puru s elit. aliquet at sed orci ame t sed puru s quis aliquet vulputate adipiscing Aliquam purus lectus fringilla m i ', 5, 0, 1, 5, 5, 3, 3
 1461, 13, 68, Tue May 21 1811 10:15:48 GMT-0700 (PDT), 'a varius consectetur dui et urna vitae. arcu viverra pretium. fringilla elit. molestie vulputate Lorem ipsum ante urna ante et feugiat ne c vulputate sit feugia t luctus arcu diam mollis eget arcu viverra pretium. nis l vestibulum fringilla vitae. vehicul a nis l nisi Aliquam nis l Donec eget enim Ut ', 3, 5, 3, 0, 1, 2, 2
 1462, 7, 89, Sat Dec 10 1932 04:55:48 GMT-0800 (PST), 'ante vel urna dui erat. Vestibulum vel ante mauris quis convalli s ame t fringilla lacinia sollicitudin vulputate aliquet nec fringilla lacus. elit. metus lacinia lectus Donec feugia t faucibus convalli s m i e t nis l lacinia viverra ne c pretium. Vestibulum a viverra diam viverra porta feugia t orci quis aliquet a molestie Nam ne c Nulla elit. metus mollis mollis puru s vulputate pretium. justo. quis nisi posuere elit. ', 2, 1, 0, 0, 5, 4, 2
 1463, 28, 37, Fri Aug 18 1848 15:57:25 GMT-0700 (PDT), 'Etiam augue. elit. nisi at. arcu sapien m i consectetur purus consectetur commodo varius diam m i lacus. sed sed sapien lacus. at urna nec Aliquam enim enim porta dui ', 5, 3, 0, 0, 3, 5, 3
 1464, 29, 15, Sun Feb 24 1985 01:56:30 GMT-0800 (PST), 'arc u Lorem sit lacinia eu semper mauris a lacus. dolor arcu dui at. Ut ipsum Aliquam quis sed sed quam Ut varius vestibulum ante semper quis adipiscing sed viverra at. Nam eu Nulla arcu lacinia sed et gravida.enim nec posuere lacus. ne c ame t arcu vehicul a mauris Nam porta nibh aliquet pretium. enim eget lacinia ', 4, 0, 3, 3, 0, 3, 2
 1465, 6, 19, Tue Feb 13 1962 14:07:56 GMT-0800 (PST), 'varius luctus orci arcu enim convalli s vestibulum ', 2, 2, 2, 2, 3, 5, 3
 1466, 25, 18, Wed Apr 05 1809 09:32:01 GMT-0700 (PDT), 'varius faucibus convalli s orci Lorem Etiam et urna posuere e t at Donec mollis luctus sodales vehicul a dui. Ut Mauris sed pretium. semper Quisque Quisque sed Lorem feugia t eget justo. at luctus aliquet gravida.sed fringilla arcu enim molestie at Ut feugiat consectetur arcu enim sed at ', 4, 4, 0, 0, 0, 0, 1
 1467, 26, 97, Fri Jun 08 2007 21:12:23 GMT-0700 (PDT), 'eu lacinia nec viverra Etiam consectetur molestie et gravida.Lorem vitae. Vestibulum a mauris neque convalli s dui nibh a elit. arcu dolor urna sodales vitae. porta dui vestibulum Quisque at neque lacus. commodo fringilla fringilla fringilla sed ', 3, 1, 5, 4, 0, 3, 3
 1468, 10, 56, Wed Aug 10 1910 06:11:46 GMT-0700 (PDT), 'Nam consequat Vivamus gravida.quam eu sollicitudin arc u feugia t arcu Aliquam urna sed diam diam faucibus sed dui viverra dui consequat dictum. puru s vehicul a lacus. Vestibulum enim quis at at sed nibh erat. ipsum sed Nam quam consectetur eget dui. sodales Nam Quisque erat. elit. vitae. m i neque a vel consequat sapien adipiscing Vivamus nec feugiat arcu posuere consectetur et Aliquam feugia t arcu feugia t e t dui lectus molestie sapien aliquet vehicul a Donec vehicula ipsum dolor nis l quam Vivamus consectetur tempor lectus consectetur Quisque elit. ', 0, 3, 1, 2, 5, 4, 3
 1469, 21, 41, Tue Jul 19 1842 20:15:36 GMT-0700 (PDT), 'consectetur sed Mauris dui mollis orci Vivamus vulputate quis at puru s viverra puru s arc u feugiat at Quisque arcu Etiam a neque porta fringilla at e t ', 5, 2, 2, 4, 0, 1, 2
 1470, 15, 89, Fri Jan 23 2009 22:39:31 GMT-0800 (PST), 'ne c a Lorem posuere nis l at. sit ante eli t vulputate metus sed ne c molestie Vestibulum dui quis ne c a et varius convalli s viverra elit. lectus posuere ne c erat. enim mauris molestie ipsum vitae. mauris varius elit. commodo ame t dictum. a at. lacus. feugiat lacus. enim ', 5, 4, 2, 2, 2, 4, 3
 1471, 20, 53, Sun May 06 1849 21:28:28 GMT-0700 (PDT), 'molestie pretium. lacinia dolor gravida.feugia t vestibulum lacinia orci metus fringilla vitae. Vestibulum dui adipiscing elit. quis Etiam et porta eu ame t quam et Ut consequat a vestibulum arcu et sed enim mauris augue. at ipsum gravida.augue. vestibulum vulputate augue. enim nisi arc u sed mauris vulputate ame t ', 1, 1, 2, 3, 4, 2, 2
 1472, 0, 97, Fri Aug 13 2004 18:51:38 GMT-0700 (PDT), 'quis commodo consequat varius vulputate adipiscing vulputate lacus. feugia t nisi sed Aliquam eget arcu Vivamus arcu nec arcu vel at sodales dolor nibh arc u a porta fringilla at. sed arcu lacinia vulputate orci feugiat dolor luctus et vitae. consequat varius dui neque arc u ipsum eu quis et molestie feugiat vulputate pretium. metus justo. at feugia t Donec Vivamus sed sollicitudin neque dui urna lacinia sed orci Aliquam convalli s at justo. Vivamus vestibulum quam sed ame t porta ne c dui. sed neque vestibulum puru s pretium. consectetur et e t ', 0, 3, 1, 0, 2, 0, 1
 1473, 3, 81, Fri Oct 30 1908 18:28:38 GMT-0700 (PDT), 'augue. orci viverra a luctus consequat a Etiam vel commodo erat. sed vulputate convalli s commodo vulputate porta pretium. luctus vehicula eu dictum. sit augue. posuere sodales pretium. lacinia ante dui mauris urna metus sed purus sed arc u commodo commodo arcu a ame t eli t eget enim orci dictum. at elit. at vehicul a urna eget vulputate eget ne c sapien sit ', 1, 5, 5, 1, 4, 0, 3
 1474, 34, 57, Fri Dec 26 1817 22:48:48 GMT-0800 (PST), 'sollicitudin lacinia m i arc u quis orci at vel enim Vestibulum diam arc u at ne c Donec lacinia Vestibulum purus sodales dui. at Vestibulum vulputate Nulla dui. enim justo. mauris puru s sodales quam lacinia sed orci Ut adipiscing vitae. convalli s nis l lacinia tempor nis l et m i Lorem vel arcu porta sed viverra Vivamus ante dui Etiam convalli s quis sit Donec sed augue. sodales nis l at fringilla arcu at nibh lacinia ', 0, 3, 0, 1, 0, 3, 1
 1475, 24, 34, Sun Mar 06 1983 22:22:41 GMT-0800 (PST), 'at. a quis viverra aliquet mollis sit enim puru s orci justo. ante ne c quis dolor vulputate tempor e t gravida.faucibus adipiscing a a faucibus quis Mauris tempor convalli s et dui. posuere Ut sed ante eu Lorem sodales gravida.semper arcu nisi justo. augue. dui. elit. orci varius vulputate vestibulum orci vulputate ante dui erat. mauris at pretium. nis l lacus. dolor ', 3, 3, 5, 4, 3, 2, 3
 1476, 29, 26, Sun Dec 05 1971 09:00:32 GMT-0800 (PST), 'Quisque fringilla quam faucibus Nam Nam nis l arc u semper feugiat dui adipiscing lectus ame t at at Ut lacinia arcu elit. Nulla dui eu varius convalli s dui. metus Mauris tempor vitae. et metus dolor Donec vestibulum vehicula vel ', 5, 1, 4, 5, 1, 4, 3
 1477, 23, 99, Sat Dec 31 1892 15:34:39 GMT-0800 (PST), 'dui faucibus vestibulum Ut fringilla et quis a luctus vel at Vivamus vel dui. sed porta purus augue. enim vehicula quis at sapien dui. viverra arc u vulputate vehicula at et ame t commodo Nulla m i purus eget neque quis Donec arc u arc u purus a tempor vel feugiat vestibulum viverra eu ipsum nibh enim mollis at dictum. Etiam vehicul a vulputate ame t adipiscing feugiat dui. m i consectetur posuere arcu enim varius Vivamus orci lacus. sed eli t mauris ', 4, 0, 0, 1, 2, 3, 2
 1478, 26, 51, Thu Feb 11 1813 02:32:14 GMT-0800 (PST), 'fringilla Vestibulum Mauris m i dui nis l Ut et eli t Quisque eget urna purus lacus. arc u sapien purus metus viverra commodo molestie Aliquam nec Donec nisi justo. feugiat ', 3, 4, 4, 2, 4, 1, 3
 1479, 23, 31, Mon Nov 29 1926 01:47:23 GMT-0800 (PST), 'arcu quam vehicul a viverra sapien diam at Vivamus eli t fringilla lacinia Aliquam sodales justo. augue. Quisque nis l e t arcu Vivamus Etiam justo. Lorem a et quis Quisque vulputate dolor Donec ne c commodo posuere at metus at arc u urna sapien tempor vitae. vehicul a eget arcu semper lectus vehicul a nibh sollicitudin dui et a dui. et ipsum nis l semper nibh et tempor vitae. nisi vestibulum orci commodo dictum. sed nec justo. ame t Vivamus erat. nec gravida.vitae. gravida.consectetur vestibulum arcu dolor sed faucibus at dolor ', 4, 3, 2, 4, 1, 0, 2
 1480, 9, 10, Sun Aug 13 1989 09:21:13 GMT-0700 (PDT), 'ame t dui lacinia at augue. urna lacinia sed consequat ame t adipiscing quis enim quis feugiat nibh Mauris nisi Lorem vulputate Ut Lorem lectus m i faucibus at sed dui lacus. dolor sodales arc u sodales Vestibulum Nulla dictum. arcu Vestibulum eget justo. a eget purus vel dictum. pretium. eu dui et vitae. nec erat. viverra Quisque sodales m i viverra sed eu at sodales quis urna luctus vehicul a nisi nis l varius nisi lacinia dui. Mauris ipsum at feugia t Donec arcu tempor porta posuere Nam justo. ne c e t molestie ipsum Nulla et sit nisi nibh Vestibulum ne c sed justo. lectus sed fringilla ', 4, 0, 0, 0, 2, 0, 1
 1481, 14, 62, Thu Nov 14 1901 22:39:55 GMT-0800 (PST), 'faucibus ame t dui. metus diam at e t eu Nam vitae. orci eli t Quisque aliquet adipiscing at dui sed augue. augue. dui Aliquam orci a orci Nulla puru s et vehicul a Quisque feugia t et a nisi faucibus lacinia posuere quis varius luctus mollis at ipsum faucibus Vivamus arcu eu purus diam consequat arc u vestibulum sed sodales puru s adipiscing dui tempor vel lacinia commodo aliquet orci vel sit quis fringilla pretium. dui. erat. fringilla consequat feugia t luctus lacinia eli t diam orci nibh at sed Vivamus sit augue. at. dui. et at sed ', 4, 3, 1, 3, 2, 2, 3
